idsubsls_261,kdprov,nmprov,kdkab,nmkab,kdkec,nmkec,kddesa,nmdesa,nmsls,kk,btt,bttk,bku,bbtt_nonusaha,usaha,idsls
5104030008000301,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSAMPIANG,0,0,0,0,0,0,51040300080003
5104030008000302,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSAMPIANG,0,0,0,0,0,2,51040300080003
5104030008000303,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSAMPIANG,0,0,0,0,0,0,51040300080003
5104030008000304,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSAMPIANG,0,0,0,0,0,8,51040300080003
5104030008000401,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSANGGING,0,0,0,0,0,0,51040300080004
5104030008000402,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSANGGING,0,0,0,0,0,11,51040300080004
5104030008000501,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSENGGUANKANGIN,0,0,0,0,0,0,51040300080005
5104030008000502,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSENGGUANKANGIN,0,0,0,0,0,0,51040300080005
5104030008000601,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSENGGUANKAWAN,0,0,0,0,0,0,51040300080006
5104030008000602,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANSENGGUANKAWAN,0,0,0,0,0,0,51040300080006
5104030008000701,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKAJA,0,0,0,0,0,0,51040300080007
5104030008000702,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKAJA,0,0,0,0,0,0,51040300080007
5104030008000703,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKAJA,0,0,0,0,0,0,51040300080007
5104030008000704,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKAJA,0,0,0,0,0,0,51040300080007
5104030008000705,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKAJA,0,0,0,0,0,0,51040300080007
5104030008000801,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANPASDALEM,0,0,0,0,0,1,51040300080008
5104030008000802,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANPASDALEM,0,0,0,0,0,0,51040300080008
5104030008000803,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANPASDALEM,0,0,0,0,0,0,51040300080008
5104030008000804,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANPASDALEM,0,0,0,0,0,0,51040300080008
5104030008000805,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANPASDALEM,0,0,0,0,0,0,51040300080008
5104030009000100,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKAJAKANGIN,0,0,0,0,0,0,51040300090001
5104030009000201,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKAJAKAUH,0,0,0,0,0,1,51040300090002
5104030009000202,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300090002
5104030009000301,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKELODKANGIN,0,0,0,0,0,0,51040300090003
5104030009000302,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKELODKANGIN,0,0,0,0,0,1,51040300090003
5104030009000303,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKELODKANGIN,0,0,0,0,0,0,51040300090003
5104030009000401,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKELODKAUH,0,0,0,0,0,0,51040300090004
5104030009000402,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKELODKAUH,0,0,0,0,0,0,51040300090004
5104030009000403,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKELODKAUH,0,0,0,0,0,0,51040300090004
5104030009000404,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKELODKAUH,0,0,0,0,0,0,51040300090004
5104030009000405,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANKELODKAUH,0,0,0,0,0,0,51040300090004
5104030009000500,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANPANDE,0,0,0,0,0,0,51040300090005
5104030009000601,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANTRIWANGSA,0,0,0,0,0,4,51040300090006
5104030009000602,51,BALI,04,GIANYAR,030,GIANYAR,009,BENG,LINGKUNGANTRIWANGSA,0,0,0,0,0,0,51040300090006
5104030010000100,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANBATURSARI,0,0,0,0,0,8,51040300100001
5104030010000201,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANDAUHUMA,0,0,0,0,0,0,51040300100002
5104030010000202,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANDAUHUMA,0,0,0,0,0,0,51040300100002
5104030010000203,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANDAUHUMA,0,0,0,0,0,1,51040300100002
5104030010000204,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANDAUHUMA,0,0,0,0,0,2,51040300100002
5104030010000205,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANDAUHUMA,0,0,0,0,0,0,51040300100002
5104030010000301,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANPACUNG,0,0,0,0,0,0,51040300100003
5104030010000302,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANPACUNG,0,0,0,0,0,0,51040300100003
5104030010000401,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000402,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000403,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000404,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000405,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000406,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000407,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000408,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000409,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000410,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANROBAN,0,0,0,0,0,0,51040300100004
5104030010000501,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANSEMA,0,0,0,0,0,2,51040300100005
5104030010000502,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANSEMA,0,0,0,0,0,0,51040300100005
5104030010000503,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANSEMA,0,0,0,0,0,0,51040300100005
5104030010000504,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANSEMA,0,0,0,0,0,0,51040300100005
5104030010000505,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANSEMA,0,0,0,0,0,0,51040300100005
5104030010000600,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANSENGGUAN,0,0,0,0,0,1,51040300100006
5104030010000701,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANTRIWANGSA,0,0,0,0,0,0,51040300100007
5104030010000702,51,BALI,04,GIANYAR,030,GIANYAR,010,BITERA,LINGKUNGANTRIWANGSA,0,0,0,0,0,0,51040300100007
5104030011000101,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARANGKLING,0,0,0,0,0,0,51040300110001
5104030011000102,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARANGKLING,0,0,0,0,0,0,51040300110001
5104030011000200,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARGITGIT,0,0,0,0,0,0,51040300110002
5104030011000300,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARKABETANKAJA,0,0,0,0,0,0,51040300110003
5104030011000400,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARKABETANKELOD,0,0,0,0,0,0,51040300110004
5104030011000500,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARKANGINAN,0,0,0,0,0,0,51040300110005
5104030011000601,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARKAWAN,0,0,0,0,0,0,51040300110006
5104030011000602,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARKAWAN,0,0,0,0,0,0,51040300110006
5104030011000700,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARNGENJUNGSARI,0,0,0,0,0,0,51040300110007
5104030011000800,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARSANDING,0,0,0,0,0,0,51040300110008
5104030011000900,51,BALI,04,GIANYAR,030,GIANYAR,011,BAKBAKAN,BANJARTRIWANGSA,0,0,0,0,0,0,51040300110009
5104030012000100,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARBANDUNG,0,0,0,0,0,0,51040300120001
5104030012000200,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARBUDITIRTA,0,0,0,0,0,0,51040300120002
5104030012000301,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARLOKASERANA,0,0,0,0,0,2,51040300120003
5104030012000302,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARLOKASERANA,0,0,0,0,0,0,51040300120003
5104030012000303,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARLOKASERANA,0,0,0,0,0,0,51040300120003
5104030012000400,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARMUNDUK,0,0,0,0,0,0,51040300120004
5104030012000500,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARPURNADESA,0,0,0,0,0,0,51040300120005
5104030012000600,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARROBAN,0,0,0,0,0,1,51040300120006
5104030012000700,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARSAWAN,0,0,0,0,0,0,51040300120007
5104030012000800,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARSELAT,0,0,0,0,0,0,51040300120008
5104030012000901,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARSILADAN,0,0,0,0,0,0,51040300120009
5104030012000902,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARSILADAN,0,0,0,0,0,0,51040300120009
5104030012001001,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARTERUNA,0,0,0,0,0,0,51040300120010
5104030012001002,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARTERUNA,0,0,0,0,0,0,51040300120010
5104030012001100,51,BALI,04,GIANYAR,030,GIANYAR,012,SIANGAN,BANJARTRIWANGSA,0,0,0,0,0,0,51040300120011
5104030013000100,51,BALI,04,GIANYAR,030,GIANYAR,013,SUWAT,BANJARPETAKJERUK,0,0,0,0,0,0,51040300130001
5104030013000200,51,BALI,04,GIANYAR,030,GIANYAR,013,SUWAT,BANJARSUWATKAJA,0,0,0,0,0,0,51040300130002
5104030013000300,51,BALI,04,GIANYAR,030,GIANYAR,013,SUWAT,BANJARSUWATKELOD,0,0,0,0,0,0,51040300130003
5104030013000400,51,BALI,04,GIANYAR,030,GIANYAR,013,SUWAT,BANJARTRIWANGSA,0,0,0,0,0,1,51040300130004
5104030014000101,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARBENAWAHKANGIN,0,0,0,0,0,2,51040300140001
5104030014000102,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARBENAWAHKANGIN,0,0,0,0,0,2,51040300140001
5104030014000200,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARBENAWAHKAWAN,0,0,0,0,0,7,51040300140002
5104030014000300,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARBONNYUH,0,0,0,0,0,5,51040300140003
5104030014000401,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARMADANGANKAJA,0,0,0,0,0,1,51040300140004
5104030014000402,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARMADANGANKAJA,0,0,0,0,0,0,51040300140004
5104030014000501,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARMADANGANKELOD,0,0,0,0,0,9,51040300140005
5104030014000502,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARMADANGANKELOD,0,0,0,0,0,4,51040300140005
5104030014000503,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARMADANGANKELOD,0,0,0,0,0,2,51040300140005
5104030014000600,51,BALI,04,GIANYAR,030,GIANYAR,014,PETAK,BANJARUMAHANYAR,0,0,0,0,0,2,51040300140006
5104030015000101,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARMANTRING,0,0,0,0,0,0,51040300150001
5104030015000102,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARMANTRING,0,0,0,0,0,0,51040300150001
5104030015000201,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARPADPADAN,0,0,0,0,0,0,51040300150002
5104030015000202,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARPADPADAN,0,0,0,0,0,0,51040300150002
5104030015000203,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARPADPADAN,0,0,0,0,0,0,51040300150002
5104030015000300,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARPENYEMBAHAN,0,0,0,0,0,0,51040300150003
5104030015000401,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARPETAK,0,0,0,0,0,0,51040300150004
5104030015000402,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARPETAK,0,0,0,0,0,0,51040300150004
5104030015000403,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARPETAK,0,0,0,0,0,0,51040300150004
5104030015000404,51,BALI,04,GIANYAR,030,GIANYAR,015,PETAKKAJA,BANJARPETAK,0,0,0,0,0,0,51040300150004
5104030016000100,51,BALI,04,GIANYAR,030,GIANYAR,016,SUMITA,BANJARMELAYANG,0,0,0,0,0,6,51040300160001
5104030016000200,51,BALI,04,GIANYAR,030,GIANYAR,016,SUMITA,BANJARSEMA,0,0,0,0,0,0,51040300160002
5104030016000300,51,BALI,04,GIANYAR,030,GIANYAR,016,SUMITA,BANJARPANDE,0,0,0,0,0,1,51040300160003
5104030016000400,51,BALI,04,GIANYAR,030,GIANYAR,016,SUMITA,BANJARMULUNG,0,0,0,0,0,18,51040300160004
5104030016000501,51,BALI,04,GIANYAR,030,GIANYAR,016,SUMITA,BANJARSIIH,0,0,0,0,0,2,51040300160005
5104030016000502,51,BALI,04,GIANYAR,030,GIANYAR,016,SUMITA,BANJARSIIH,0,0,0,0,0,5,51040300160005
5104030016000600,51,BALI,04,GIANYAR,030,GIANYAR,016,SUMITA,BANJARTENGAH,0,0,0,0,0,0,51040300160006
5104030017000101,51,BALI,04,GIANYAR,030,GIANYAR,017,TEGALTUGU,BANJARPRATAMAMANDALA,0,0,0,0,0,0,51040300170001
5104030017000102,51,BALI,04,GIANYAR,030,GIANYAR,017,TEGALTUGU,BANJARPRATAMAMANDALA,0,0,0,0,0,0,51040300170001
5104030017000103,51,BALI,04,GIANYAR,030,GIANYAR,017,TEGALTUGU,BANJARPRATAMAMANDALA,0,0,0,0,0,1,51040300170001
5104030017000200,51,BALI,04,GIANYAR,030,GIANYAR,017,TEGALTUGU,BANJARTEGALKAJANAN,0,0,0,0,0,0,51040300170002
5104030017000300,51,BALI,04,GIANYAR,030,GIANYAR,017,TEGALTUGU,BANJARTRIWANGSA,0,0,0,0,0,23,51040300170003
5104040001000100,51,BALI,04,GIANYAR,040,TAMPAKSIRING,001,PEJENGKAWAN,BANJARDUKUHKAWAN,0,0,0,0,0,1,51040400010001
5104040001000200,51,BALI,04,GIANYAR,040,TAMPAKSIRING,001,PEJENGKAWAN,BANJARDUKUHGERIA,0,0,0,0,0,1,51040400010002
5104040001000300,51,BALI,04,GIANYAR,040,TAMPAKSIRING,001,PEJENGKAWAN,BANJARDUKUHKANGIN,0,0,0,0,0,0,51040400010003
5104040001000401,51,BALI,04,GIANYAR,040,TAMPAKSIRING,001,PEJENGKAWAN,BANJARSALA,0,0,0,0,0,0,51040400010004
5104040001000402,51,BALI,04,GIANYAR,040,TAMPAKSIRING,001,PEJENGKAWAN,BANJARSALA,0,0,0,0,0,1,51040400010004
5104040001000501,51,BALI,04,GIANYAR,040,TAMPAKSIRING,001,PEJENGKAWAN,BANJARTATIAPIKAJA,0,0,0,0,0,3,51040400010005
5104040001000502,51,BALI,04,GIANYAR,040,TAMPAKSIRING,001,PEJENGKAWAN,BANJARTATIAPIKAJA,0,0,0,0,0,0,51040400010005
5104040001000503,51,BALI,04,GIANYAR,040,TAMPAKSIRING,001,PEJENGKAWAN,BANJARTATIAPIKAJA,0,0,0,0,0,0,51040400010005
5104040001000600,51,BALI,04,GIANYAR,040,TAMPAKSIRING,001,PEJENGKAWAN,BANJARTATIAPIKELOD,0,0,0,0,0,66,51040400010006
5104040002000101,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARGULIANG,0,0,0,0,0,0,51040400020001
5104040002000102,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARGULIANG,0,0,0,0,0,0,51040400020001
5104040002000201,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARINTARAN,0,0,0,0,0,1,51040400020002
5104040002000202,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARINTARAN,0,0,0,0,0,1,51040400020002
5104040002000203,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARINTARAN,0,0,0,0,0,0,51040400020002
5104040002000301,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARPANDE,0,0,0,0,0,0,51040400020003
5104040002000302,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARPANDE,0,0,0,0,0,0,51040400020003
5104040002000303,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARPANDE,0,0,0,0,0,0,51040400020003
5104040002000304,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARPANDE,0,0,0,0,0,0,51040400020003
5104040002000400,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARPANGLAN,0,0,0,0,0,0,51040400020004
5104040002000501,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARPEDAPDAPAN,0,0,0,0,0,0,51040400020005
5104040002000502,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARPEDAPDAPAN,0,0,0,0,0,0,51040400020005
5104040002000601,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARPUSEH,0,0,0,0,0,0,51040400020006
5104040002000602,51,BALI,04,GIANYAR,040,TAMPAKSIRING,002,PEJENG,BANJARPUSEH,0,0,0,0,0,0,51040400020006
5104040003000100,51,BALI,04,GIANYAR,040,TAMPAKSIRING,003,PEJENGKELOD,BANJARBITERA,0,0,0,0,0,2,51040400030001
5104040003000200,51,BALI,04,GIANYAR,040,TAMPAKSIRING,003,PEJENGKELOD,BANJARGEPOKAN,0,0,0,0,0,0,51040400030002
5104040003000300,51,BALI,04,GIANYAR,040,TAMPAKSIRING,003,PEJENGKELOD,BANJARGUBAT,0,0,0,0,0,15,51040400030003
5104040003000400,51,BALI,04,GIANYAR,040,TAMPAKSIRING,003,PEJENGKELOD,BANJARKELUSU,0,0,0,0,0,0,51040400030004
5104040003000500,51,BALI,04,GIANYAR,040,TAMPAKSIRING,003,PEJENGKELOD,BANJARPACUNG,0,0,0,0,0,0,51040400030005
5104040003000600,51,BALI,04,GIANYAR,040,TAMPAKSIRING,003,PEJENGKELOD,BANJARSAWAGUNUNG,0,0,0,0,0,1,51040400030006
5104040003000700,51,BALI,04,GIANYAR,040,TAMPAKSIRING,003,PEJENGKELOD,BANJARTIAPI,0,0,0,0,0,1,51040400030007
5104040004000100,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARCAGAAN,0,0,0,0,0,0,51040400040001
5104040004000200,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARCAGAANKELOD,0,0,0,0,0,3,51040400040002
5104040004000301,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARCEMADIK,0,0,0,0,0,0,51040400040003
5104040004000302,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARCEMADIK,0,0,0,0,0,0,51040400040003
5104040004000401,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARPENGEMBUNGAN,0,0,0,0,0,4,51040400040004
5104040004000402,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARPENGEMBUNGAN,0,0,0,0,0,0,51040400040004
5104040004000501,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARPESALAKAN,0,0,0,0,0,7,51040400040005
5104040004000502,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARPESALAKAN,0,0,0,0,0,0,51040400040005
5104040004000600,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARTEGALSAAT,0,0,0,0,0,0,51040400040006
5104040004000700,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARUMADAWA,0,0,0,0,0,3,51040400040007
5104040004000800,51,BALI,04,GIANYAR,040,TAMPAKSIRING,004,PEJENGKANGIN,BANJARUMAKUTA,0,0,0,0,0,13,51040400040008
5104040005000100,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARBELUSUNGKAJA,0,0,0,0,0,1,51040400050001
5104040005000200,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARMELAYANG,0,0,0,0,0,0,51040400050002
5104040005000300,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARPETAK,0,0,0,0,0,0,51040400050003
5104040005000400,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARPETULU,0,0,0,0,0,0,51040400050004
5104040005000500,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARSEMBUWUK,0,0,0,0,0,3,51040400050005
5104040005000600,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARTARUKAN,0,0,0,0,0,1,51040400050006
5104040005000700,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARTARUKANKAJA,0,0,0,0,0,0,51040400050007
5104040005000800,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARTARUKANKELOD,0,0,0,0,0,12,51040400050008
5104040005000900,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARUBUD,0,0,0,0,0,0,51040400050009
5104040005001000,51,BALI,04,GIANYAR,040,TAMPAKSIRING,005,PEJENGKAJA,BANJARUMAHANYAR,0,0,0,0,0,3,51040400050010
5104040006000100,51,BALI,04,GIANYAR,040,TAMPAKSIRING,006,SANDING,BANJARKARANGANYAR,0,0,0,0,0,0,51040400060001
5104040006000201,51,BALI,04,GIANYAR,040,TAMPAKSIRING,006,SANDING,BANJARMANCAWARNA,0,0,0,0,0,3,51040400060002
5104040006000202,51,BALI,04,GIANYAR,040,TAMPAKSIRING,006,SANDING,BANJARMANCAWARNA,0,0,0,0,0,5,51040400060002
5104040006000300,51,BALI,04,GIANYAR,040,TAMPAKSIRING,006,SANDING,BANJARPADANGSIGI,0,0,0,0,0,1,51040400060003
5104040006000400,51,BALI,04,GIANYAR,040,TAMPAKSIRING,006,SANDING,BANJARSANDINGABIANBASE,0,0,0,0,0,0,51040400060004
5104040006000500,51,BALI,04,GIANYAR,040,TAMPAKSIRING,006,SANDING,BANJARSANDINGBITERA,0,0,0,0,0,0,51040400060005
5104040006000601,51,BALI,04,GIANYAR,040,TAMPAKSIRING,006,SANDING,BANJARSANDINGGIANYAR,0,0,0,0,0,7,51040400060006
5104040006000602,51,BALI,04,GIANYAR,040,TAMPAKSIRING,006,SANDING,BANJARSANDINGGIANYAR,0,0,0,0,0,9,51040400060006
5104040006000700,51,BALI,04,GIANYAR,040,TAMPAKSIRING,006,SANDING,BANJARSANDINGSERONGGA,0,0,0,0,0,3,51040400060007
5104040007000101,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARBUKIT,0,0,0,0,0,1,51040400070001
5104040007000102,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARBUKIT,0,0,0,0,0,0,51040400070001
5104040007000103,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARBUKIT,0,0,0,0,0,0,51040400070001
5104040007000201,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARBURUAN,0,0,0,0,0,0,51040400070002
5104040007000202,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARBURUAN,0,0,0,0,0,2,51040400070002
5104040007000203,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARBURUAN,0,0,0,0,0,0,51040400070002
5104040007000204,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARBURUAN,0,0,0,0,0,1,51040400070002
5104040007000300,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJAREHA,0,0,0,0,0,0,51040400070003
5104040007000400,51,BALI,04,GIANYAR,040,TAMPAKSIRING,007,TAMPAKSIRING,BANJARGERIYA,0,0,0,0,0,6,51040400070004
